stage,method,num_clients,seed,rounds,protocol,alpha,dmax,topology_interval,eval_interval,initial_graph,participation_rate,local_epochs,batch_size,checkpoint_interval,eval_clients,final_eval_all,update_mode,data_regime,samples_per_client,min_samples_per_client,link_failure_rate,stale_view_rounds,representation_mode,lfhe_start_round,output_dir
degree_sweep,random_fof,1000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n1000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,1000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n1000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,1000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n1000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,1000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n1000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,1000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n1000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,1000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n1000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,1000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n1000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,1000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n1000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,1000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n1000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,42,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed42_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,43,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed43_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,44,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed44_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,42,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed42_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,43,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed43_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,44,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed44_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,42,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed42_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,43,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed43_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,44,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed44_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,42,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed42_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,43,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed43_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,44,300,scalable,0.1,2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed44_d2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,42,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed42_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,43,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed43_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,44,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed44_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,42,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed42_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,43,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed43_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,44,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed44_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,42,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed42_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,43,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed43_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,44,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed44_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,42,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed42_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,43,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed43_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,44,300,scalable,0.1,4,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed44_d4_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,42,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed42_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,43,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed43_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,44,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed44_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,42,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed42_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,43,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed43_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,44,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed44_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,42,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed42_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,43,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed43_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,44,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed44_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,42,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed42_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,43,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed43_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,44,300,scalable,0.1,8,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed44_d8_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,static_random,2000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/static_random_n2000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,random_fof,2000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/random_fof_n2000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,morph,2000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/morph_n2000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,42,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed42_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,43,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed43_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
degree_sweep,lfhe,2000,44,300,scalable,0.1,log2,5,5,bounded_connected,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/degree_sweep/lfhe_n2000_seed44_dlog2_p1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,1000,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n1000_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,1000,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n1000_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,1000,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n1000_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,1000,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n1000_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,1000,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n1000_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,1000,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n1000_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,1000,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n1000_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,1000,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n1000_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,1000,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n1000_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,1500,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n1500_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,1500,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n1500_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,1500,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n1500_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,1500,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n1500_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,1500,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n1500_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,1500,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n1500_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,1500,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n1500_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,1500,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n1500_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,1500,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n1500_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,2000,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n2000_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,2000,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n2000_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,static_random,2000,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/static_random_n2000_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,2000,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n2000_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,2000,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n2000_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,morph,2000,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/morph_n2000_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,2000,42,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n2000_seed42_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,2000,43,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n2000_seed43_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
partial_p01,lfhe,2000,44,300,scalable,0.1,4,5,5,bounded_connected,0.1,1,32,10,50,true,sequential,fixed_total,,,0.0,0,flatten,0,outputs/partial_p01/lfhe_n2000_seed44_d4_p0.1_bounded_connected_flatten_start0_link0_stale0_fixed_total
